61249591;coufon/kubernetes;examples/storage/rethinkdb/image/Dockerfile;git://github.com/coufon/kubernetes.git;1466029176;6043;0;0;11655397;User;0;0;0;1;322370;61249591
40852898;LoHChina/kolla;docker_templates/neutron/neutron-base/Dockerfile.j2;git://github.com/eros-lige/kolla.git;1439767181;220;0;0;4514874;User;0;0;0;1;1695;40852898
62978594;matheusfaustino/docker-slackReact;php/Dockerfile;git://github.com/matheusfaustino/docker-slackReact.git;1468111712;0;0;0;5246304;User;0;0;0;1;25;62978594
31390003;dhiltgen/machine;Dockerfile;git://github.com/dhiltgen/machine.git;1424982877;980;1;1;4033016;User;0;0;0;2;15510;31390003
36278359;sczizzo/theon;Dockerfile;git://github.com/sczizzo/theon.git;1432616813;2;0;0;13771;User;2;4;4;0;60;36278359
65783055;poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/scipy/weave/blitz/blitz/benchext.h;git://github.com/poojavade/Genomics_Docker.git;1471309500;0;0;0;16891130;User;0;0;0;1;126177;65783055
41902644;siddharth20729/kubernetes;cluster/addons/registry/images/Dockerfile;git://github.com/siddharth20729/kubernetes.git;1441343380;6043;0;0;5936810;User;0;0;0;1;105677;41902644
31792054;ocsbrandon/origin;Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/tf2/Dockerfile;git://github.com/ocsbrandon/origin.git;1425677540;1343;0;0;3968770;User;0;0;0;1;121262;31792054
20810093;coderly/ember-cli;dev/linux/Dockerfile;git://github.com/coderly/ember-cli.git;1402668843;890;1;1;2837781;Organization;0;0;0;3;5495;20810093
68684561;ADEQUATeDQ/portalmonitor;dockerize/portalwatch_services/ui/Dockerfile;git://github.com/ADEQUATeDQ/portalmonitor.git;1474348388;0;0;0;12859588;Organization;0;1;1;4;29296;68684561
40782493;hecklerm/docs;Dockerfile;git://github.com/mkheck/docs.git;1439662329;592;0;0;1933484;User;0;0;0;1;3986;40782493
43055394;goingkk/docker-alpine;versions/gliderlabs-3.2/Dockerfile;git://github.com/goingkk/docker-alpine.git;1443077281;218;0;0;14818446;User;0;0;0;1;21715;43055394
37748937;JanetKuo/kubernetes;test/soak/cauldron/Dockerfile;git://github.com/janetkuo/kubernetes.git;1434745758;6043;0;0;4876867;User;0;0;0;1;350735;37748937
58277507;TheBigBear/docker;builder/dockerfile/parser/testfiles/brimstone-consuldock/Dockerfile;git://github.com/TheBigBear/docker.git;1462635948;10910;0;0;471105;User;0;0;0;1;89843;58277507
55442722;gongsu832/fabric;vendor/golang.org/x/net/http2/Dockerfile;git://github.com/gongsu832/fabric.git;1459794700;0;0;0;15215715;User;0;0;0;1;41243;55442722
36492020;affo/docker;builder/parser/testfiles-negative/env_no_value/Dockerfile;git://github.com/deib-polimi/ecoware-docker.git;1432881670;10910;0;0;6130685;Organization;0;0;0;1;57166;36492020
30177966;tivoli31/ipplan;Dockerfile;git://github.com/tivoli31/ipplan.git;1422862179;0;0;0;462473;User;0;0;0;1;1684;30177966
41436253;hariharan16s/docker_vlan;builder/parser/testfiles/nginx/Dockerfile;git://github.com/hariharan16s/docker_vlan.git;1440598664;0;0;0;12943640;User;0;1;1;1;68776;41436253
65783055;poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/scipy/optimize/_lsq/least_squares.py;git://github.com/poojavade/Genomics_Docker.git;1471309500;0;0;0;16891130;User;0;0;0;1;126177;65783055
48205583;djenriquez/distribution;docs/Dockerfile;git://github.com/djenriquez/distribution.git;1450395066;982;0;0;4636740;User;0;0;0;1;7754;48205583
37269154;resin-io-library/base-images;buildpack-deps/artik10/debian/jessie/Dockerfile;git://github.com/resin-io-library/base-images.git;1434028963;8;8;8;10923753;Organization;8;23;23;9;6631;37269154
39692699;danieldreier/kubernetes;examples/volumes/nfs/nfs-data/Dockerfile;git://github.com/danieldreier/kubernetes.git;1437832507;6043;0;0;5070204;User;0;0;0;0;277491;39692699
65783055;poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/apache_libcloud-0.15.1-py2.7.egg/libcloud/test/loadbalancer/fixtures/gogrid/loadbalancer_list.json;git://github.com/poojavade/Genomics_Docker.git;1471309500;0;0;0;16891130;User;0;0;0;1;126177;65783055
